frame,track_id,future_step,future_frame,future_x,future_y,sigma_x,sigma_y
12,24,3,15,41.50,235.50,4.15,23.55
12,24,4,16,41.50,235.50,4.64,26.33
12,24,5,17,41.50,235.50,5.08,28.84
12,24,6,18,41.50,235.50,5.49,31.15
12,24,7,19,41.50,235.50,5.87,33.30
12,24,8,20,41.50,235.50,6.23,35.33
12,24,9,21,41.50,235.50,6.56,37.24
12,24,10,22,41.50,235.50,6.88,39.05
12,24,11,23,41.50,235.50,7.19,40.79
12,24,12,24,41.50,235.50,7.48,42.46
12,24,13,25,41.50,235.50,7.76,44.06
12,24,14,26,41.50,235.50,8.04,45.60
12,24,15,27,41.50,235.50,8.30,47.10
13,6,1,14,38.50,241.00,2.72,17.04
13,6,2,15,38.50,241.00,3.33,20.87
13,6,3,16,38.50,241.00,3.85,24.10
13,6,4,17,38.50,241.00,4.30,26.94
13,6,5,18,38.50,241.00,4.72,29.52
13,6,6,19,38.50,241.00,5.09,31.88
13,6,7,20,38.50,241.00,5.45,34.08
13,6,8,21,38.50,241.00,5.78,36.15
13,6,9,22,38.50,241.00,6.09,38.11
13,6,10,23,38.50,241.00,6.38,39.97
13,6,11,24,38.50,241.00,6.67,41.74
13,6,12,25,38.50,241.00,6.94,43.45
13,6,13,26,38.50,241.00,7.20,45.09
13,6,14,27,38.50,241.00,7.46,46.67
13,6,15,28,38.50,241.00,7.70,48.20
13,17,1,14,86.50,340.00,4.33,17.00
13,17,2,15,86.50,340.00,6.12,24.04
13,17,3,16,86.50,340.00,7.49,29.44
13,17,4,17,86.50,340.00,8.65,34.00
