frame,track_id,label,cx,cy,vx,vy,confirmed
74,5,motorcycle,428.39,233.88,-3.822,1.203,1
74,9,motorcycle,495.21,237.35,0.078,0.445,1
74,10,person,581.05,274.48,0.106,0.844,1
74,12,person,52.82,252.75,0.437,0.450,1
74,16,motorcycle,211.82,218.52,-0.049,-0.038,1
75,4,motorcycle,372.84,249.88,-2.135,-0.286,1
75,5,motorcycle,461.01,213.92,-1.750,-0.729,1
75,9,motorcycle,495.21,237.37,0.078,0.445,1
75,10,person,580.40,272.96,0.049,0.737,1
75,12,person,52.93,253.61,0.443,0.516,1
75,16,motorcycle,211.83,208.80,-0.049,-0.677,1
76,4,motorcycle,372.75,249.87,-2.135,-0.286,1
76,5,motorcycle,448.27,232.69,-2.642,0.955,1
76,9,motorcycle,495.22,237.38,0.078,0.445,1
76,10,person,580.84,271.53,0.087,0.628,1
76,12,person,52.95,254.52,0.443,0.588,1
76,16,motorcycle,211.96,215.60,-0.039,-0.260,1
77,4,motorcycle,372.67,249.85,-2.135,-0.286,1
77,5,motorcycle,448.15,232.73,-2.642,0.955,1
77,9,motorcycle,500.29,224.77,0.549,-0.599,1
77,10,person,580.89,270.43,0.091,0.537,1
77,12,person,52.72,254.71,0.427,0.601,1
77,16,motorcycle,211.62,218.77,-0.063,-0.060,1
78,4,motorcycle,372.58,249.84,-2.135,-0.286,1
78,5,motorcycle,480.31,207.54,-0.143,-1.364,1
78,9,motorcycle,500.31,224.75,0.549,-0.599,1
78,10,person,578.17,270.75,-0.146,0.564,1
78,12,person,52.36,253.75,0.403,0.521,1
78,16,motorcycle,212.92,218.09,0.027,-0.105,1
79,4,motorcycle,372.49,249.83,-2.135,-0.286,1
79,5,motorcycle,478.10,203.70,-0.339,-1.724,1
79,9,motorcycle,495.04,236.24,0.021,0.611,1
79,10,person,577.06,271.07,-0.237,0.591,1
79,12,person,51.89,253.33,0.370,0.484,1
79,16,motorcycle,217.69,217.18,0.353,-0.166,1
80,4,motorcycle,372.40,249.82,-2.135,-0.286,1
80,5,motorcycle,480.31,204.21,-0.135,-1.668,1
80,9,motorcycle,495.04,236.27,0.021,0.611,1
80,10,person,575.89,271.83,-0.330,0.662,1
80,12,person,52.14,252.60,0.386,0.421,1
80,16,motorcycle,220.18,216.06,0.521,-0.242,1
81,4,motorcycle,372.31,249.81,-2.135,-0.286,1
81,5,motorcycle,463.59,205.24,-1.698,-1.564,1
81,9,motorcycle,493.14,227.13,-0.173,-0.274,1
81,10,person,576.14,272.51,-0.310,0.727,1
81,16,motorcycle,219.29,215.92,0.459,-0.250,1
82,4,motorcycle,372.22,249.79,-2.135,-0.286,1
82,5,motorcycle,476.03,207.29,-0.663,-1.367,1
82,9,motorcycle,493.13,227.12,-0.173,-0.274,1
82,10,person,575.83,273.61,-0.333,0.835,1
82,16,motorcycle,218.80,214.46,0.424,-0.348,1
83,4,motorcycle,372.13,249.78,-2.135,-0.286,1
83,5,motorcycle,482.91,209.70,-0.063,-1.142,1
83,9,motorcycle,492.89,225.47,-0.197,-0.455,1
83,10,person,574.69,284.28,-0.418,1.889,1
83,16,motorcycle,219.83,214.11,0.494,-0.371,1
84,4,motorcycle,355.39,257.66,-3.588,0.397,1
84,5,motorcycle,482.90,209.65,-0.063,-1.142,1
84,9,motorcycle,489.26,231.86,-0.587,0.327,1
84,10,person,575.70,277.93,-0.341,1.415,1
84,16,motorcycle,222.13,212.76,0.652,-0.461,1
84,17,person,51.42,249.16,0.007,0.020,1
85,4,motorcycle,349.36,257.96,-4.141,0.423,1
85,5,motorcycle,482.90,209.60,-0.063,-1.142,1
85,9,motorcycle,490.08,235.43,-0.499,0.749,1
85,10,person,576.06,274.18,-0.313,1.116,1
85,16,motorcycle,221.36,213.78,0.597,-0.391,1
85,17,person,51.84,249.91,0.032,0.060,1
86,4,motorcycle,349.19,257.97,-4.141,0.423,1
86,5,motorcycle,482.90,209.56,-0.063,-1.142,1
86,9,motorcycle,490.65,232.70,-0.439,0.442,1
86,10,person,576.40,272.21,-0.286,0.938,1
86,16,motorcycle,221.01,214.70,0.571,-0.328,1
86,17,person,52.21,250.35,0.056,0.086,1
87,4,motorcycle,349.02,257.99,-4.141,0.423,1
87,5,motorcycle,482.90,209.51,-0.063,-1.142,1
87,9,motorcycle,497.91,226.29,0.297,-0.260,1
87,10,person,576.60,271.37,-0.270,0.854,1
87,16,motorcycle,220.28,214.36,0.518,-0.350,1
88,4,motorcycle,348.84,258.01,-4.141,0.423,1
88,5,motorcycle,501.69,232.86,1.750,0.921,1
88,9,motorcycle,497.92,226.28,0.297,-0.260,1
88,10,person,576.90,269.37,-0.245,0.649,1
88,16,motorcycle,215.27,218.11,0.163,-0.091,1
89,4,motorcycle,348.67,258.03,-4.141,0.423,1
89,5,motorcycle,504.30,240.35,2.042,1.644,1
89,9,motorcycle,497.93,226.27,0.297,-0.260,1
89,10,person,576.88,268.60,-0.246,0.567,1
89,16,motorcycle,213.12,220.59,0.008,0.088,1
90,4,motorcycle,427.86,206.22,4.121,-5.000,1
90,5,motorcycle,505.28,236.53,2.161,1.246,1
90,9,motorcycle,497.94,226.26,0.297,-0.260,1
90,10,person,576.97,267.17,-0.237,0.414,1
90,16,motorcycle,213.57,220.33,0.041,0.068,1
90,18,person,53.98,256.87,0.029,0.034,1
91,4,motorcycle,430.07,204.49,4.354,-5.142,1
91,5,motorcycle,504.74,237.58,2.065,1.354,1
91,9,motorcycle,497.95,226.25,0.297,-0.260,1
91,10,person,577.60,267.51,-0.185,0.449,1
91,16,motorcycle,213.52,220.74,0.038,0.100,1
91,18,person,54.17,258.30,0.041,0.111,1
92,4,motorcycle,437.30,227.39,5.174,-3.289,1
92,5,motorcycle,504.82,237.63,2.065,1.354,1
92,9,motorcycle,497.97,226.24,0.297,-0.260,1
92,10,person,578.11,266.26,-0.143,0.314,1
92,16,motorcycle,213.35,221.11,0.025,0.128,1
92,18,person,53.79,259.93,0.017,0.213,1
93,4,motorcycle,444.76,236.60,6.133,-2.550,1
93,5,motorcycle,504.91,237.69,2.065,1.354,1
93,9,motorcycle,497.98,226.23,0.297,-0.260,1
93,10,person,578.06,264.33,-0.146,0.105,1
93,16,motorcycle,212.94,222.43,-0.005,0.233,1
93,18,person,54.25,260.54,0.046,0.253,1
94,4,motorcycle,448.48,239.86,6.638,-2.282,1
94,5,motorcycle,504.99,237.75,2.065,1.354,1
